0	0	0	0	20	0	0	29	13	0	14	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	42	0	15	2	0	0	0	0	0	0
28	135	0	75	75	75	0	0	0	0	0	0	0	178	164	0	144	250	0	111	245	0	168	226	0	0	0	1	1	0	0	0	0	11	111	0	50	160	0
49	135	0	127	127	127	0	0	0	0	0	0	0	178	115	0	210	247	0	164	245	0	223	207	0	145	62	1	2	1	0	0	0	0	0	0	80	158	0
0	0	0	0	0	0	1	64	0	0	120	5	0	178	45	0	245	140	0	0	0	0	223	93	0	145	19	71	197	19	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	3	63	0	0	111	0	0	178	24	0	0	0	0	0	0	0	223	57	0	145	8	0	87	0	35	89	1	0	0	0	0	0	0
0	0	0	85	93	0	11	65	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	2	88	0	37	72	0	114	80	0	0	0	0
137	41	0	92	71	0	22	64	0	1	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	89	0	53	73	0	112	54	0	0	0	0
137	15	0	87	38	0	40	63	0	0	0	0	0	0	0	0	0	0	0	247	6	0	0	0	0	0	0	0	0	0	77	62	0	112	25	0	162	10	0
137	3	0	93	16	0	0	0	0	0	0	0	0	0	0	0	250	0	0	247	0	1	223	0	0	0	0	0	0	0	0	0	0	111	8	0	160	1	0
138	0	0	0	0	0	0	0	0	0	0	0	38	180	0	14	250	0	0	0	0	23	223	0	52	144	0	1	1	1	0	0	0	0	0	0	162	0	1
0	0	0	0	0	0	0	0	0	111	100	0	84	180	0	0	0	0	0	0	0	0	2	0	100	144	0	138	82	1	214	214	214	0	0	0	0	0	0
99	0	42	92	0	11	64	0	0	0	0	0	0	0	0	0	0	0	188	245	0	0	0	0	0	0	0	0	0	0	74	0	1	114	0	27	0	0	0
138	0	128	91	0	37	0	0	0	0	0	0	170	37	0	247	123	0	247	156	0	221	78	0	0	0	0	0	0	0	0	0	0	111	0	73	137	0	162
103	0	138	0	0	0	0	0	0	0	0	0	180	19	0	250	77	0	247	105	0	221	46	0	145	6	0	0	0	0	0	0	0	2	0	2	92	0	158
0	0	0	0	0	0	64	0	33	111	0	5	178	0	0	247	5	0	0	0	0	219	1	0	145	0	0	87	0	13	63	0	64	0	0	0	0	0	0
0	0	0	0	0	0	64	0	33	111	0	5	178	0	0	247	5	0	0	0	0	219	1	0	145	0	0	87	0	13	63	0	64	0	0	0	0	0	0
0	0	0	25	0	96	59	0	65	112	0	28	0	0	0	0	0	0	0	0	0	0	0	0	144	0	14	89	0	43	30	0	69	130	93	176	0	0	0
0	0	135	4	0	92	34	0	64	106	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	75	14	0	74	1	0	120	0	0	162
0	1	137	0	0	92	15	0	64	0	0	0	0	0	0	247	0	32	250	0	19	0	0	0	0	0	0	0	0	0	4	0	73	0	0	111	0	5	160
0	16	112	0	0	92	0	0	0	0	0	0	130	0	85	247	0	82	247	0	57	223	0	99	0	0	0	0	0	0	0	0	0	0	2	112	0	22	160
0	0	0	0	0	0	0	0	0	27	0	114	128	0	178	247	0	192	0	0	0	223	0	223	71	0	145	0	0	0	0	0	0	0	0	0	0	71	158
0	0	0	0	0	0	0	1	64	2	0	109	0	0	0	0	0	0	0	0	0	0	0	0	15	0	144	0	0	87	0	11	72	0	0	0	0	0	0
0	0	0	0	56	92	0	4	64	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	22	74	0	0	0	0	0	0
1	128	75	0	84	92	1	27	105	0	0	0	0	0	0	0	0	0	62	0	250	0	0	0	0	0	0	0	0	0	0	35	72	0	111	85	0	0	0
0	142	23	0	96	47	1	1	1	0	0	0	0	0	162	5	0	247	11	0	245	1	0	219	0	0	0	0	0	0	0	0	0	0	112	35	0	160	16
0	0	0	0	0	0	0	0	0	0	52	115	0	21	178	0	4	247	0	1	252	0	10	226	0	32	145	14	78	85	0	0	0	0	0	0	0	0	0
0	0	0	0	92	0	0	69	29	0	112	111	0	73	178	0	0	0	0	0	0	0	55	216	0	92	147	1	138	68	0	73	2	0	0	0	0	0	0
32	135	0	3	93	0	5	89	12	0	106	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	135	29	0	73	0	13	115	0	55	160	0
43	135	0	6	93	0	0	63	0	0	0	0	0	0	0	0	0	0	0	140	223	0	0	0	0	0	0	1	142	23	0	73	0	19	111	0	71	160	0
137	100	0	3	3	3	0	0	0	0	0	0	0	182	17	0	247	72	0	247	99	0	221	45	0	147	5	0	0	0	0	0	0	106	112	1	160	89	0
135	120	0	0	0	0	0	0	0	0	0	0	0	178	25	0	247	93	0	247	123	0	223	59	0	0	0	0	0	0	0	0	0	89	112	0	160	109	0
108	137	0	29	92	0	0	0	0	0	0	0	0	0	0	0	247	147	0	250	186	0	223	99	0	0	0	1	1	1	59	61	60	60	111	0	162	160	0
52	137	0	9	92	0	0	65	0	0	0	0	0	0	0	0	0	0	0	184	247	0	0	0	0	0	0	1	1	1	1	72	0	25	111	0	88	160	0
73	137	0	15	92	0	0	64	0	0	0	0	0	0	0	0	247	223	0	221	247	0	0	0	0	0	0	1	1	1	2	73	0	36	111	0	111	160	0
135	120	0	0	0	0	0	0	0	0	0	0	0	178	25	0	247	93	0	247	123	0	223	59	0	0	0	0	0	0	0	0	0	89	112	0	160	109	0
135	120	0	0	0	0	0	0	0	0	0	0	0	178	25	0	247	93	0	247	123	0	223	59	0	0	0	0	0	0	0	0	0	89	112	0	160	109	0
73	137	0	15	92	0	0	64	0	0	0	0	0	0	0	0	247	223	0	221	247	0	0	0	0	0	0	1	1	1	2	73	0	36	111	0	111	160	0
0	0	0	0	92	0	0	69	29	0	112	111	0	73	178	0	0	0	0	0	0	0	55	216	0	92	147	1	138	68	0	73	2	0	0	0	0	0	0
0	0	0	0	0	0	0	106	56	0	74	119	0	30	176	0	9	247	0	0	0	0	18	226	0	42	144	1	122	88	0	0	0	0	0	0	0	0	0
0	137	10	0	0	0	0	0	0	0	0	0	0	1	178	0	0	245	2	0	247	0	0	226	0	5	147	0	0	0	0	0	0	0	2	0	0	162	6
0	135	40	0	92	72	1	1	1	0	0	0	0	0	0	18	0	247	31	0	247	0	0	0	0	0	0	0	0	0	0	52	73	0	111	55	0	160	34
0	0	0	0	0	0	0	0	65	9	0	114	67	0	178	0	0	0	0	0	0	0	0	0	31	0	144	1	0	87	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	27	0	114	128	0	178	247	0	192	0	0	0	223	0	223	71	0	145	0	0	0	0	0	0	0	0	0	0	71	158
0	16	137	0	0	0	0	0	0	0	0	0	180	0	147	252	0	105	245	0	75	221	0	122	0	0	0	0	0	0	0	0	0	0	5	112	0	31	158
0	1	137	0	0	92	15	0	64	0	0	0	0	0	0	247	0	32	250	0	19	0	0	0	0	0	0	0	0	0	4	0	73	0	0	111	0	5	160
0	0	135	4	0	92	34	0	64	106	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	75	14	0	74	1	0	120	0	0	162
0	0	0	25	0	96	59	0	65	112	0	28	0	0	0	0	0	0	0	0	0	0	0	0	144	0	14	89	0	43	30	0	69	130	93	176	0	0	0
0	0	0	0	0	0	64	0	41	111	0	9	178	0	0	0	0	0	0	0	0	226	0	0	145	0	2	89	0	20	62	0	74	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	112	0	0	180	3	0	247	29	0	247	44	0	221	13	0	149	0	0	88	0	4	0	0	0	0	0	0	44	0	164
138	0	128	91	0	37	0	0	0	0	0	0	170	37	0	247	123	0	247	156	0	221	78	0	0	0	0	0	0	0	0	0	0	111	0	73	137	0	162
0	0	0	89	0	4	65	0	0	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	10	0	74	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	111	100	0	84	180	0	0	0	0	0	0	0	0	2	0	100	144	0	138	82	1	214	214	214	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	87	114	0	51	180	0	22	247	0	0	0	0	34	221	0	66	145	0	1	1	1	0	0	0	0	0	0	160	0	2
138	1	0	92	11	0	0	0	0	0	0	0	14	138	0	1	250	0	0	247	0	4	223	0	0	0	0	0	0	0	0	0	0	111	5	0	158	0	0
137	22	0	91	47	0	34	65	0	0	0	0	0	0	0	0	0	0	0	226	14	0	0	0	0	0	0	15	87	0	226	226	138	114	34	0	162	15	0
132	53	0	91	84	0	15	66	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	4	87	0	44	73	0	112	67	0	0	0	0
0	0	0	0	0	0	2	65	0	0	112	2	0	178	34	0	247	114	0	0	0	0	223	73	0	144	13	0	88	0	14	67	0	0	0	0	0	0	0
21	135	0	1	92	0	15	20	19	0	0	0	0	147	168	0	112	240	0	84	240	0	132	212	0	0	0	1	1	0	0	0	0	7	108	0	34	155	0
7	114	0	0	75	0	0	0	0	0	0	0	0	0	0	0	47	164	0	33	166	0	0	0	0	0	0	0	0	0	0	60	0	1	91	0	12	109	0
0	0	0	0	0	0	0	8	6	0	6	16	0	0	0	0	0	0	0	0	0	0	0	0	0	3	19	0	23	32	0	9	3	0	0	0	0	0	0
0	20	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0
0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	1	0	1	1	0	0	0
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	9	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	8	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	3	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
0	0	0	0	14	0	0	10	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	21	8	45	147	53	0	17	0	0	0	0
1	1	1	0	0	0	0	0	0	0	8	24	0	2	35	0	0	49	0	0	49	0	1	46	0	5	31	0	11	18	0	0	0	0	0	0	0	33	0
0	119	27	0	82	50	1	1	1	0	0	0	0	0	0	8	0	182	16	0	184	2	0	158	0	0	0	0	0	0	0	0	0	0	96	38	0	117	18
1	128	75	0	84	92	1	27	105	0	0	0	0	0	0	0	0	0	62	0	250	0	0	0	0	0	0	0	0	0	0	35	72	0	111	85	0	0	0
0	0	0	0	56	92	0	4	64	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	22	74	0	0	0	0	0	0
0	0	0	0	0	0	0	0	62	5	0	105	0	0	0	0	0	0	0	0	0	0	0	0	23	0	145	0	0	88	0	7	63	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	14	0	106	84	0	178	0	0	0	0	0	0	3	0	5	42	0	147	2	0	87	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	27	0	114	128	0	178	247	0	192	0	0	0	223	0	223	71	0	145	0	0	0	0	0	0	0	0	0	0	71	158
0	16	137	0	0	0	0	0	0	0	0	0	180	0	147	252	0	105	245	0	75	221	0	122	0	0	0	0	0	0	0	0	0	0	5	112	0	31	158
0	16	112	0	0	92	0	0	0	0	0	0	130	0	85	247	0	82	247	0	57	223	0	99	0	0	0	0	0	0	0	0	0	0	2	112	0	22	160
0	1	137	0	0	92	15	0	64	0	0	0	0	0	0	247	0	32	250	0	19	0	0	0	0	0	0	0	0	0	4	0	73	0	0	111	0	5	160
0	0	137	2	0	92	27	0	64	0	0	0	0	0	0	0	0	0	212	0	6	0	0	0	0	0	0	83	0	88	10	0	73	0	0	112	0	0	160
1	0	125	106	65	160	51	0	64	112	0	35	0	0	0	0	0	0	0	0	0	0	0	0	145	0	20	88	0	55	26	0	73	237	199	245	0	0	0
0	0	0	30	0	93	63	0	50	111	0	14	178	0	1	0	0	0	0	0	0	212	0	0	145	0	5	88	0	27	50	0	73	0	0	0	0	0	0
0	0	0	0	0	0	64	0	33	111	0	5	178	0	0	247	5	0	0	0	0	219	1	0	145	0	0	87	0	13	63	0	64	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	112	0	0	180	3	0	247	29	0	247	44	0	221	13	0	149	0	0	88	0	4	0	0	0	0	0	0	44	0	164
103	0	138	0	0	0	0	0	0	0	0	0	180	19	0	250	77	0	247	105	0	221	46	0	145	6	0	0	0	0	0	0	0	2	0	2	92	0	158
137	0	105	92	0	28	0	0	0	0	0	0	0	0	0	250	153	0	247	192	0	221	100	0	0	0	0	0	0	0	0	0	0	115	9	78	160	0	155
0	0	0	92	0	7	176	105	91	0	0	0	0	0	0	0	0	0	156	240	0	0	0	0	0	0	0	87	6	0	74	0	0	255	190	245	0	0	0
237	237	237	0	0	0	65	2	0	111	56	0	0	0	0	0	0	0	0	0	0	0	0	0	147	122	0	130	42	1	72	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	111	100	0	84	180	0	0	0	0	0	0	0	0	2	0	100	144	0	138	82	1	214	214	214	0	0	0	0	0	0
138	1	0	92	11	0	0	0	0	0	0	0	14	138	0	1	250	0	0	247	0	4	223	0	0	0	0	0	0	0	0	0	0	111	5	0	158	0	0
137	10	0	88	29	0	49	64	0	0	0	0	0	0	0	0	247	0	0	250	2	0	0	0	0	0	0	0	0	0	73	47	0	117	17	0	160	6	0
0	0	0	31	33	0	4	23	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	31	0	13	25	0	41	28	0	0	0	0
0	0	0	0	0	0	0	0	0	0	5	0	0	8	3	0	11	9	0	10	11	0	10	6	0	6	1	0	29	2	0	0	0	0	0	0	5	7	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201	201	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	4	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	15	3	0	3	0	0	0	0
0	0	0	10	10	10	0	0	0	0	6	14	0	2	22	0	0	29	0	0	31	0	1	29	0	4	18	1	9	10	0	0	0	0	0	0	0	0	0
4	151	27	0	0	0	0	0	0	0	0	0	0	0	59	0	0	78	0	0	80	0	0	74	0	1	49	0	0	0	0	0	0	0	0	0	0	52	2
0	0	0	0	56	92	0	4	64	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	22	74	0	0	0	0	0	0
0	0	0	0	0	0	0	0	62	5	0	105	0	0	0	0	0	0	0	0	0	0	0	0	23	0	145	0	0	88	0	7	63	0	0	0	0	0	0
0	0	0	0	0	0	0	0	65	9	0	114	67	0	178	0	0	0	0	0	0	0	0	0	31	0	144	1	0	87	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	19	0	112	106	0	178	0	0	0	0	0	0	188	0	219	55	0	144	5	0	87	0	0	0	0	0	0	0	88	160
0	32	135	0	0	0	0	0	0	0	0	0	156	0	178	245	0	156	0	0	0	223	0	184	88	0	145	0	0	0	0	0	0	52	52	52	0	55	160
0	16	137	0	0	0	0	0	0	0	0	0	180	0	147	252	0	105	245	0	75	221	0	122	0	0	0	0	0	0	0	0	0	0	5	112	0	31	158
0	16	112	0	0	92	0	0	0	0	0	0	130	0	85	247	0	82	247	0	57	223	0	99	0	0	0	0	0	0	0	0	0	0	2	112	0	22	160
0	3	138	0	0	92	0	0	0	0	0	0	0	0	0	252	0	46	247	0	30	0	0	0	0	0	0	0	0	0	2	0	75	0	0	111	0	9	160
3	8	123	1	0	92	21	0	65	0	0	0	0	0	0	0	0	0	247	0	11	0	0	0	0	0	0	0	0	0	6	0	73	0	0	112	0	2	160
0	0	137	2	0	92	27	0	64	0	0	0	0	0	0	0	0	0	212	0	6	0	0	0	0	0	0	83	0	88	10	0	73	0	0	112	0	0	160
0	0	137	7	0	95	42	0	65	114	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	65	19	0	74	2	0	114	0	0	0
1	0	125	106	65	160	51	0	64	112	0	35	0	0	0	0	0	0	0	0	0	0	0	0	145	0	20	88	0	55	26	0	73	237	199	245	0	0	0
0	0	0	0	0	0	64	0	26	122	0	3	178	0	0	247	10	0	0	0	0	223	3	0	145	0	0	88	0	10	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	112	0	0	180	3	0	247	29	0	247	44	0	221	13	0	149	0	0	88	0	4	0	0	0	0	0	0	44	0	164
138	0	128	91	0	37	0	0	0	0	0	0	170	37	0	247	123	0	247	156	0	221	78	0	0	0	0	0	0	0	0	0	0	111	0	73	137	0	162
99	0	42	92	0	11	64	0	0	0	0	0	0	0	0	0	0	0	188	245	0	0	0	0	0	0	0	0	0	0	74	0	1	114	0	27	0	0	0
0	0	0	221	140	168	64	1	0	111	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	36	1	74	0	0	0	0	0	0	0	0
0	0	0	0	0	0	64	7	0	112	83	0	102	178	0	0	0	0	0	0	0	0	0	0	123	145	0	137	67	1	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	103	112	0	63	176	0	0	0	0	0	0	0	46	223	0	80	144	0	142	102	1	0	0	0	0	0	0	162	0	6
137	0	0	0	0	0	0	0	0	0	0	0	27	178	0	7	247	0	3	250	0	15	221	0	40	144	0	0	0	0	0	0	0	111	1	0	160	0	0
137	3	0	93	16	0	0	0	0	0	0	0	0	0	0	0	250	0	0	247	0	1	223	0	0	0	0	0	0	0	0	0	0	111	8	0	160	1	0
137	41	0	92	71	0	22	64	0	1	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	89	0	53	73	0	112	54	0	0	0	0
137	41	0	92	71	0	22	64	0	1	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	89	0	53	73	0	112	54	0	0	0	0
